33.8735867 , -98.5194645
33.8735537 , -98.5195236
33.8734996 , -98.5195228
33.8735034 , -98.5195197
33.8735606 , -98.5195047


33.86756489395595,-98.5169792175293
33.8666740441258,-98.52036952972412


33.86756489395595,-98.5169792175293
33.8666740441258,-98.52036952972412


33.86866953483483,-98.51650714874268

33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227

33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227
33.86909713391822,-98.52075576782227

33.87002359125104,-98.51987600326538
33.86571191586801,-98.52030515670776

